"","13WT_S76_L005_R1_001","412TG26K15OE_S70_L005_R1_001","413TG26_S67_L005_R1_001","435TG26K15OE_S71_L005_R1_001","441TG26_S68_L005_R1_001","443TG26K15OE_S72_L005_R1_001","49K15OE_S73_L005_R1_001","500K15OE_S75_L005_R1_001","50K150E_S74_L005_R1_001","649TG26_S69_L005_R1_001","964WT_S77_L005_R1_001","974WT_S78_L005_R1_001"
"Pstk",5.79196083430906,5.54619336134297,6.36924686755122,4.65085561152527,5.426418206757,5.0585154552737,5.82960788171431,5.58756936394488,7.20965439709312,5.20126095979875,5.50692315255446,6.34614322720407
"Ikzf5",6.51678053438846,6.01847796409481,5.31760937511549,6.50003920670707,5.03391670760083,5.5008279269211,5.38913027577772,5.96661320229627,6.06727889359738,6.52201579611488,5.98509083472301,4.89621574271986
"Acadsb",28.9198377859958,27.9969774613666,31.9526172920548,30.3513145640113,27.4089342207158,28.2091027615192,27.096692839713,31.5265368458407,38.3939020897282,35.2859820211229,30.6917728131937,38.6348467199848
"Hmx3",0,0,0,0,0,0,0.0325314226183567,0.0334402309717342,0,0,0.0623033764491185,0
"Hmx2",0.155829111313064,0.503282054059816,1.24883940109331,0.128937912792878,0.812801552761655,0.27459272328759,0.213159758990023,0.986015965596754,0.555301080653374,0.568190176785789,0.331693619795472,0.413217183632458
"Bub3",28.6204184549961,28.036417210192,29.0333131348701,25.8236851741575,28.5985065232558,26.5044420450308,30.6640556385591,25.8038165725053,26.1381798860207,29.7467071471643,26.1101171930634,21.3852236541366
"Gpr26",0,0,0,0,0,0,0,0,0,0,0,0
"Cpxm2",0.0529864694771215,0.185132263131245,0.371561779881762,0.0613797422850293,0.561668113834018,0.140772600209264,0.126841000340256,0.0651922357934407,0.0344799289520008,0.218466118589726,0.0364384122672326,0.0437129669444491
"Chst15",41.2049124594376,53.6411240261025,44.2397258481709,43.2211190312296,47.1153054860633,39.378097134377,37.4010600417599,27.8135298806673,28.0509892269689,43.0497749576093,36.3240078985261,28.0642987352294
"Gm10584",0.565511604221577,0.726423263651786,0.456042599788517,0.311168200348169,0.382984892299574,0.737801165969569,0.490731806263133,0.434862973157921,0.306663193571068,0.652302746130541,0.826408770149009,0.758123899312823
"Oat",41.6022613525865,51.0967269749695,68.4051202441017,50.968325262529,70.0366052703793,49.3057968614422,46.8023161500501,47.8552515943116,52.9545148839883,70.2727226448395,45.647269849126,49.8354091515765
"Nkx1-2",0,0,0,0,0,0,0,0,0,0,0,0
"Lhpp",2.01145474708781,1.75817031647654,2.72374437889978,2.03546989549468,2.64140517857845,1.31624696328655,1.79874272355575,1.59297856960062,1.75525081174031,2.38314316047163,1.6429559326598,1.40668980465574
"Fam53b",18.9308027968071,21.5983367215039,18.8826967563002,16.2505270234248,22.0778938335523,17.250405094838,19.1345272565993,15.431036068633,14.8192112772794,21.6287000146925,18.6014765475189,13.2431245819729
"Mettl10",9.93536153244102,8.75641528706765,8.32176947987591,8.55194773641242,8.0044167172002,6.74300568276549,8.25820886152156,6.8335748503956,8.68019138660658,8.80510125399704,8.22427708729645,6.83042505213319
"Fam175b",12.1665279974767,10.511261820317,11.5555174489869,10.4811157442608,11.3519517461804,10.6917293486546,10.6759813574815,12.6164158186356,12.3044077974268,12.4097882819138,11.4587961065684,11.8979825763737
"Zranb1",17.3281050767178,16.424747609237,15.4094129302675,16.8151405576907,15.3685282359635,17.419562156179,18.0850697377475,17.1718494569582,15.9893929610443,17.8508931080749,18.5393113895404,15.8157295874654
"Ctbp2",18.9853858827611,18.9505322953113,18.3800886451522,20.6683182574549,19.438793477406,17.9330038172619,19.7077564665574,15.4162264882769,16.32235229939,18.5535808947104,18.1141752262173,13.8916825816274
"4930483O08Rik",0,0.0741374888107532,0,0,0,0,0.0431751987565957,0,0.0391218870245032,0,0.041344036701915,0.0371984616765142
"Tex36",0,0,0,0,0,0.0385283947176955,0,0,0,0,0,0
"Edrf1",4.19706440157486,3.74798477528472,3.53372654399472,3.70890944801813,4.08253522641368,4.0616131355405,5.24014912297409,5.65201296128101,4.86143313995756,4.22949766355407,4.53924683212652,4.17740536466901
"Mmp21",0,0,0,0,0.023552307225237,0.0379477730534891,0,0.0738096809553724,0,0,0.0458389212087971,0.0206213215967759
"Uros",6.93434013821472,5.48150731737153,6.87673657566967,6.58306717581597,5.77508815629664,6.07348764439962,6.75282995461388,9.33944473947732,7.47614724541141,6.40450220463924,5.71396960028841,9.13960657514178
"Bccip",25.1775858126788,22.4972116869898,20.6923352582359,19.9628434425092,21.106199433034,21.9909175123413,22.2352273596468,23.958796480234,25.8811409682921,24.30585260917,23.2091596385975,26.2102633547548
"Dhx32",10.0111861881736,9.25560559843589,9.86119829579139,10.1102041685147,11.3836953409458,10.5580416711299,10.7936699949502,10.2987674388016,10.7123929459855,11.2301816228235,10.3998446662111,10.4043952046368
"Fank1",0.0752869552124774,0.019341847384771,0.0263970739668786,0.130819073830585,0,0,0,0,0.0204131426723598,0.129338434950284,0.0431452460009853,0.0388190633503643
"Adam12",3.8533776505924,4.8304317058175,4.12110086963457,4.78341008763439,6.99592823891202,3.51386489804807,3.78940421972873,2.47772286998802,3.19739232232705,5.71219195628508,3.53436298638351,2.16158200952555
"D7Ertd443e",0.194742633307003,0.0857674430644805,0.175578590825745,0.0966817116217054,0.262135151326038,0.131986076999968,0.283039210119053,0.102686924159552,0.362071526486604,0.232140942400472,0.175375490764769,0.401648683920131
"Dock1",28.4584690703164,31.4298350399982,31.8152099351699,30.4086681617922,27.5852916504785,26.6146970803562,30.0754696700256,28.1118601525267,27.027282458793,31.0358724528288,35.6046472136958,26.8341460468763
"Fam196a",0.0560877262845597,0.0658715665085838,0.0224748000908425,0.102099251281623,0.12268329280103,0.10643707921796,0.0575421022893598,0.0690078866009326,0.0782100264647713,0.0314629619633212,0.275508029779852,0.437926250360343
"1700120G07Rik",0,0,0,0.0486871892423784,0,0,0,0.103422614792671,0,0,0,0.0866841980244561
"Nps",0,0.0443962869041138,0,0,0,0,0,0,0,0,0,0
"Foxi2",0,0,0,0,0,0,0,0,0,0,0,0
"Clrn3",2.63385110509171,1.58942724880248,1.65047406368474,2.60963334339148,3.70938536883312,1.7972362947725,2.87079255201473,5.19871010357827,4.3759866391209,2.36554730347985,2.13242938017901,6.57644115678874
"Ptpre",3.35767158793344,3.28816409900068,2.36897518141048,2.49757812625068,2.88715333512162,2.33893914966591,3.2298814830313,2.09513460416068,2.12238586879374,2.75690933474327,2.03831984309183,1.67107781636057
"Mir1962",0,0,0,0,0,0,0,0,0,0.301433377322149,0,0
"5830432E09Rik",0.298426605601266,0.153336573243124,0.104634184760278,0.259273947531702,0.439359305466771,0.0943868304329087,0.119064135794628,0.0917927625268286,0.134857910425831,0.0976531155447926,0.142517931067512,0.179518680513834
"Mki67",0.346648790605619,0.989100799850857,0.879238717797034,1.4225454363928,4.53021090401424,0.307921225078793,0.19421340026292,0.235937010262506,0.731919055607802,1.4951394704635,0.524115172959661,0.414518242424045
"C030029H02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"C230079O03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Gm6249",0.0112112590215322,0.0345631925807525,0.0314470875139519,0.0909101771369456,0.0132046429766115,0.0638264595655246,0.147608630631331,0.0689692150548591,0.036477559114579,0.0770410593216235,0.0256996727839303,0.0578069033295257
"Mgmt",4.71798252664858,4.05583661314505,3.30843327051545,3.83624138728836,4.11420559888371,4.56272161620182,4.18098292232675,4.52104573236534,4.47728262613759,3.51819493751212,4.41962199420349,4.25715728075662
"Ebf3",2.59627582151553,3.30652019327672,2.86318125162864,2.69050273564452,2.19541450921194,2.59681226989365,2.38155530947441,2.15686493927762,2.21412901519526,2.30908888962804,2.45010539618934,1.83067085933393
"Gm10578",0,0.0265513259649081,0,0,0,0.0122578168173475,0,0.0635782972717116,0,0.0126820023143185,0,0.0133221194460395
"9430038I01Rik",2.80719960335591,4.03868089045956,2.77908394723298,2.83104104131505,3.30632522673928,2.72626921022413,2.72752122278334,2.84435173483133,2.25655044357334,4.02018346074802,2.23331298700033,2.8948669509145
"Glrx3",4.77084907827971,4.5557958372471,5.46011723430465,5.05733386209021,4.00229449454758,3.54456564123003,5.14467404687164,4.4577590029534,5.61355241435785,4.94854649239221,3.99792577798954,4.36287711631751
"Gm12669",0,0,0,0,0,0,0,0,0,0,0,0
"Tcerg1l",0,0.17834553555876,0.162266481932638,0,0.306610884718111,0.0411679421954357,0.0346208288978541,0,0.0470559092665297,0.0851851428321838,0.0331524778536181,0
"Mapk1ip1",10.5806330580402,15.5078211092756,12.8559985747982,10.4492164418616,13.2371693740749,13.4398113896638,12.8392388953341,14.2177593044507,14.4630330501807,12.1817455878569,10.7019744347365,9.72944803731976
"Ppp2r2d",19.0023468179374,20.1225683828621,18.9852179054761,19.0983740815534,19.4181832426258,16.7939135806255,17.3073031274796,18.0802679686063,18.3518428148796,20.2886833634336,18.4608272989019,17.0203346129812
"Bnip3",12.3776513396664,9.82786141535713,12.4631469729269,13.2108639985487,11.7374988578217,10.8008957105239,13.0929527846667,17.6759614500836,20.4001926490472,13.1894268488311,12.3921451237579,21.7318666655481
"Jakmip3",0.0133312208099597,0,0.00934837172777509,0.00772147027094771,0,0,0.0239345827337425,0,0.00722919692056661,0.0130869891123,0.00763982020146618,0
"Dpysl4",0,0.0144679070623486,0,0.0489270276130305,0.0165821094446724,0.0133586514462643,0,0.0173220143002503,0.0152692473039933,0.0829255899719137,0,0
"Stk32c",3.84746403061711,5.34430774430653,4.38995270295688,4.58911474134875,4.35873734495802,3.01642335564055,4.58558879290654,4.01165386032125,3.55392903496397,4.00103539446907,4.12950551753265,2.74034652517331
"Lrrc27",0.767477054316498,0.704183082580927,0.538184829323981,0.746165746456045,0.855510845333084,0.624185575802725,0.688955772117422,0.522721013607222,0.743185976304653,0.632331839480289,0.61261156559053,0.466387204863415
"Pwwp2b",18.2674385953675,15.3880221093713,15.1389019000546,15.3898729825787,20.3716930330677,16.3982101790519,19.7084969778688,15.3414912970407,13.3860574879182,16.7998868960878,16.614351718584,10.1010731843407
"Inpp5a",67.9581057968653,78.0099002486,73.1095266107932,66.2801827541481,62.8375223403334,64.1947678994317,69.0189010611542,54.3991974763294,55.0962422528524,73.7341666813921,60.6518188807375,45.6220835979173
"Nkx6-2",0.214313181106939,0.180192585546849,0.0273245013165277,0.248261262817456,0.527784109576969,0.240322629872568,0.069958764634442,0.0719131553304048,0.0422606645361702,0.191260821478658,0.245636043960512,0.241097528223238
"E030019B06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Mir6401",0,0,0,0,0,0,0,0,0,0,0,0
"Gpr123",0,0.272834684547349,0.350451947948673,0.0723656583274696,0.377084417781443,0.0148186133529598,0,0,0.016938017501151,0.260634071942691,0,0
"Kndc1",0,0.0104576298925056,0,0,0.00599290424876615,0,0,0.0125206233191894,0,0.00499499296849905,0,0
"Utf1",0,0,0,0,0,0,0,0,0,0,0.0367106532784246,0.0330296685575945
"Mir7686",0,0,0,0,0,0,0,0,0.706939362021724,0,0,0.67218272854052
"Mir202",0,0,0,0,0,0,0.617645204434633,0.634899940810564,0,0,0,0
"6430531B16Rik",0,0.131544553789967,0.134645540079117,0.111213114445123,0,0,0.0383035785695897,0.0787472794803801,0.0347076172568805,0.0628310743427735,0,0.132004876922686
"Adam8",0.279445580490263,1.26104037949357,0.681593512238304,0.900760764740616,1.6313477102655,0.495716053030651,0.42172766084353,0.672686660636438,0.224010543426766,1.47897527578206,0.348138961764,0.238055557557025
"Mir7062",0,0,0,0,0,0,0,0,0,0,0,0
"Tubgcp2",11.359997105603,10.9730592514184,9.72203510992632,9.89318349822747,10.6343248529652,10.1800463423816,10.6363580739571,8.99227050414875,10.300203345665,10.0626719798827,8.96021555963914,8.40817721560945
"Zfp511",12.3284100227596,14.0227690199685,12.5058777625484,12.9900961785156,13.0882740593249,11.6016001657657,13.9879793935233,9.51657293098598,11.5758107170321,13.5946453172289,10.5686633456468,10.1010731843407
"Msx3",0,0,0,0,0,0,0,0,0,0,0,0
"Caly",0,0,0,0,0,0,0.0819983799372347,0.0280963710745917,0,0.0448352042482852,0,0.0470982366647936
"Prap1",0,0,0,0.0691952978943128,0,0.0566776224544878,0.0714959079088322,0.146986481473828,0,0.0586389689002895,0,0.061598738789083
"Fuom",4.25980510516062,3.72958211509062,4.39983282208863,4.40014503174455,6.88281084160031,3.37067638638481,4.39918819449966,6.39525039717131,6.23780352631586,3.87983184378596,4.12447836336737,7.62799415082592
"Echs1",53.5009250953231,41.1512786232216,47.5645529701218,43.5879327218621,50.9214782967745,40.4079136913988,58.3395100140431,69.0444104646466,77.4560885704849,52.4963107684327,55.0940484251737,98.1887201394631
"Paox",0.213898171544949,0.307732466508653,0.0299987472715131,0.148668308429232,0.403087500974005,0.0608868413932494,0.204814990071588,0.473707727858659,0.139190133455055,0.503950793174163,0.294192454597392,0.176462477958824
"Mtg1",7.57058716560578,5.81688779763116,7.41597244539834,7.39361519092911,7.35280882066673,6.58654381672353,8.11341838452316,9.74442040817719,9.67598320520142,6.88307525733542,6.54117094779201,8.76787565347054
"Sprn",0.117725324452971,0.0241956950174511,0.0825535868355804,0.0272746991700016,0.0554628476862996,0.0558515227609179,0,0.101390865072409,0.0638395811711633,0.0924548508389862,0.0269862850462437,0
"Olfr522",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr523",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr524",0,0,0,0,0,0,0,0,0,0,0,0
"Cd163l1",0.0107568362470636,0,0,0,0.228049612866482,0.0102065666377219,0,0,0,0.0211195359907238,0,0.0110927665103676
"5830411N06Rik",0.0561947754938607,0,0,0.0325481285280533,0.0220621057849712,0.0533201126796442,0.0448403879196306,0.161325722293181,0.0406307473004671,0,0.0107346503158489,0.0289748541921928
"Olfr525",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr527",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr60",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr530",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr531",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr532",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr533",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr535",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr536",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr538",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr46",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr61",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr53",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr539",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr45",0,0,0,0,0,0,0,0,0,0,0,0
"Olfr541",0,0,0,0,0,0,0,0,0,0,0,0
"Cyp2e1",268.853663557377,114.982291257977,143.266500001545,169.802630335834,189.131729115295,174.967738325008,211.79822558705,549.685835851543,578.877052257608,137.972967542524,253.641854655954,810.186566574686
"Syce1",0,0,0.106924399474593,0,0,0.0241131882125112,0,0,0,0,0,0.0262068505655333
"Zfp941",0.0855428527951441,0.0586044616078862,0.213283495566614,0.187176024541945,0.235089261528344,0.108222505500204,0.25028140287144,0.210496373315552,0.226784845222625,0.242596419814654,0.185196746648895,0.245039751386605
"Urah",0.440345035820534,0.169692474389057,0.385983881560136,0.637621856152037,0.842788783286482,0.261136897531047,0.131764310279388,1.28673054670941,0.895456525227518,0.486312515413067,0.315439687429426,0.90819355322808
"C330022C24Rik",0,0,0,0,0,0,0,0,0,0.0338657740538348,0,0
"Scgb1c1",0.170041704335733,0,0.476959487511381,0,0,0,0.10176305427756,0.104605939904715,0,0,0.097447043027397,0.35070403228201
"Odf3",0.0402100783521186,0.0413212194129198,0.0563937489292406,0,0,0,0,0.14841816798169,0.0872197914182647,0,0,0.0414658176697074
"Bet1l",15.6085575277559,12.4973259166683,12.758358971672,13.8103470970043,13.2803144293395,13.3109149250523,14.4414363263685,17.2306607647816,14.6954108875933,13.3015246644876,16.1886411750991,14.2444702055214
"Ric8",24.6692286561491,25.0163425337963,21.9355147250631,24.848878049282,23.731088844154,24.6192156984781,27.1888792924835,21.5853140645242,21.6349177657346,24.1312302263865,24.4138835938174,20.6745464302063
"Sirt3",15.8760112021725,9.79367995045416,12.0757814373814,11.1219469480234,12.6418317492972,11.9078425274158,16.461127048475,23.5965098001823,21.8747236877008,11.2083455933297,16.4389139963221,27.7566654705332
"Psmd13",45.9256206984612,38.4006578319959,41.9396305856416,41.4974339490887,47.5678550318677,42.0876493007333,47.7139811671499,43.8117517697148,46.7149872469941,47.4411393394801,41.984961851811,46.6979920528294
"Cox8b",0,0,0,0,0.120551478855345,0,0,0,0,0,0,0
"BC024386",45.6714739754383,13.9570483117394,15.3676110465021,10.2398751619955,10.3300069269708,31.0160738889106,35.2402178351775,110.288492320431,67.2091719120579,13.6492917894746,19.5508111102866,46.4805610913837
"Nlrp6",11.3824253264222,4.57033552246001,4.06431630019701,3.76449874044677,4.51807158828147,6.38154765032759,9.65397833513971,27.1123457140728,15.4605534867393,4.34951511474604,6.9885961407944,15.0631967265004
"Athl1",12.8259742628861,11.4863267328055,11.5250246047015,12.788872657678,11.0613984847115,13.0112007801772,15.0227922665177,15.150526587571,14.2896801798912,11.3527409060294,12.6393236773192,13.5484924820853
"Ifitm5",0.786053153681754,1.50784568215947,1.02892741346778,1.03197613530954,1.04925694783686,0.447505402680145,0.8781189930467,1.16055052650281,0.341006011017531,0.771652439830325,0.540563075072994,0.432320626536639
"Ifitm2",293.914509554854,339.547333921071,330.431751620763,292.695889374289,310.997436188085,322.847669631805,274.908265537451,227.834906989437,201.413450961462,327.795577075674,250.819829930426,182.100411913704
"Ifitm1",4.77695730823169,5.77257435198489,5.21078240106183,7.53190817579594,5.00116420851319,8.81337029167285,6.03527599761842,4.6801195636893,5.08491383968483,6.38285176479651,4.41052277245072,3.01041836282076
