ID_REF	GSM356334	GSM356337	GSM356335	GSM356336
ENSMUSG00000021461_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021464_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021466_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021468_at	8.541471	8.541471	7.756989	8.741681
ENSMUSG00000021469_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021470_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021474_at	11.682649	11.751347	12.074246	11.780519
ENSMUSG00000021476_at	2.696776	2.696776	2.696776	2.696776
ENSMUSG00000021477_at	12.076472	11.402871	13.534842	11.492871
ENSMUSG00000021478_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021481_at	3.577086	3.577086	3.577086	3.577086
ENSMUSG00000021482_at	5.33233	5.33233	5.33233	5.517713
ENSMUSG00000021483_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021484_at	8.790067	8.667896	7.832069	8.845808
ENSMUSG00000021485_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021488_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021490_at	13.128792	12.958256	12.478524	13.068074
ENSMUSG00000021492_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021493_at	2.811997	2.811997	3.074299	2.811997
ENSMUSG00000021494_at	5.093947	5.019877	4.499666	5.683225
ENSMUSG00000021495_at	7.519228	7.170937	7.313015	7.064705
ENSMUSG00000021496_at	9.146962	9.143388	8.712922	9.336974
ENSMUSG00000021497_at	10.339632	10.382203	10.095756	10.253391
ENSMUSG00000021499_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021500_at	4.076746	3.735193	4.734682	4.076746
ENSMUSG00000021501_at	8.611067	8.649136	9.084283	8.72533
ENSMUSG00000021504_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021506_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021508_at	4.918801	4.723115	4.56661	4.723115
ENSMUSG00000021509_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021510_at	2.321928	2.321928	2.321928	3.113256
ENSMUSG00000021514_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021518_at	9.301709	9.327946	9.212461	9.248364
ENSMUSG00000021519_at	9.406344	9.155004	8.791245	9.533404
ENSMUSG00000021532_at	6.495586	6.094343	3.997653	6.424571
ENSMUSG00000021534_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021536_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021537_at	8.988888	8.837565	8.819933	8.837426
ENSMUSG00000021538_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021539_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021540_at	4.996883	4.963159	4.169239	4.963159
ENSMUSG00000021541_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021545_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021548_at	8.967629	9.107922	8.547304	8.986377
ENSMUSG00000021549_at	8.230912	8.193647	8.095205	8.203672
ENSMUSG00000021550_at	7.642873	7.855997	7.685467	7.987026
ENSMUSG00000021553_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021555_at	7.157633	6.983088	6.702086	7.557605
ENSMUSG00000021556_at	6.412787	6.19061	7.287372	5.381408
ENSMUSG00000021557_at	4.552962	4.595791	4.552962	4.552962
ENSMUSG00000021559_at	6.689765	6.689765	7.312368	7.298259
ENSMUSG00000021565_at	11.340116	11.027472	11.345101	11.101038
ENSMUSG00000021566_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021567_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021569_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021572_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021573_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021575_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021576_at	10.716014	10.429957	10.805974	10.414478
ENSMUSG00000021577_at	12.099092	12.184217	11.896022	12.154647
ENSMUSG00000021578_at	5.415386	5.415386	5.36436	5.468253
ENSMUSG00000021583_at	6.47487	6.036881	6.036881	6.036881
ENSMUSG00000021585_at	3.497073	3.497073	3.74623	3.497073
ENSMUSG00000021587_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021589_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021590_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021591_at	9.104676	7.800581	10.060397	10.122079
ENSMUSG00000021592_at	3.481433	3.481433	3.481224	3.481642
ENSMUSG00000021594_at	3.176992	3.176992	3.176992	3.47464
ENSMUSG00000021595_at	7.481088	7.371501	7.979896	7.861931
ENSMUSG00000021596_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021597_at	4.029904	3.078635	2.767686	3.078635
ENSMUSG00000021598_at	8.411737	8.364529	9.340873	8.495092
ENSMUSG00000021600_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021601_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021604_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021606_at	11.035298	11.042319	10.498771	10.693156
ENSMUSG00000021607_at	7.852397	7.68587	6.989303	7.975843
ENSMUSG00000021608_at	4.421371	4.658549	5.180736	4.587238
ENSMUSG00000021609_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021610_at	11.009922	11.094833	10.865008	11.042318
ENSMUSG00000021611_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021612_at	11.164358	11.280422	10.203676	10.4534
ENSMUSG00000021613_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021614_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021615_at	5.357941	5.357941	5.357941	5.357941
ENSMUSG00000021619_at	7.079947	7.155409	6.799579	7.079947
ENSMUSG00000021620_at	8.662125	8.842307	10.210051	10.337762
ENSMUSG00000021621_at	7.432611	7.18138	7.740222	7.421935
ENSMUSG00000021622_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021624_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021629_at	9.286052	9.475709	10.59698	9.590146
ENSMUSG00000021635_at	7.960565	7.888207	7.597159	7.930371
ENSMUSG00000021636_at	7.213684	7.375823	7.500957	7.074373
ENSMUSG00000021638_at	8.448326	8.543258	8.790444	8.072933
ENSMUSG00000021639_at	6.639005	6.203586	5.260538	6.880368
ENSMUSG00000021640_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021643_at	6.412639	6.718071	6.214599	6.412639
ENSMUSG00000021645_at	5.96252	5.944276	6.830718	6.236175
ENSMUSG00000021646_at	7.894177	7.788158	6.00198	6.950087
ENSMUSG00000021647_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021650_at	7.518991	7.534033	7.460073	7.518991
ENSMUSG00000021661_at	5.151587	5.500546	5.500546	5.697692
ENSMUSG00000021662_at	8.065006	8.209122	8.312518	8.003433
ENSMUSG00000021665_at	11.461214	11.664055	11.454917	11.761196
ENSMUSG00000021666_at	6.373149	5.972798	4.1538	7.035123
ENSMUSG00000021668_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021669_at	2.321928	2.321928	2.321928	3.395183
ENSMUSG00000021670_at	3.61454	3.557297	4.01688	3.243165
ENSMUSG00000021671_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021675_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021676_at	7.561738	7.562373	7.557239	7.566872
ENSMUSG00000021678_at	7.355887	7.435174	8.71377	7.228244
ENSMUSG00000021680_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021681_at	8.006352	8.004064	8.187836	8.004064
ENSMUSG00000021684_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021685_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021686_at	8.688461	8.629748	9.214822	9.234896
ENSMUSG00000021687_at	7.4004	7.507256	7.427158	7.354028
ENSMUSG00000021690_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021692_at	2.321928	2.321928	2.321928	3.03705
ENSMUSG00000021693_at	4.008503	4.008503	4.008503	4.008503
ENSMUSG00000021694_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021696_at	9.532901	9.580972	8.64135	9.309821
ENSMUSG00000021697_at	3.298146	3.298146	3.289934	5.023542
ENSMUSG00000021700_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021701_at	5.673067	5.673067	6.944388	5.673067
ENSMUSG00000021702_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021707_at	6.480641	6.495637	5.623907	6.423441
ENSMUSG00000021708_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021709_at	10.643695	10.772208	11.244696	10.457219
ENSMUSG00000021710_at	6.669024	6.052022	6.129011	6.687734
ENSMUSG00000021711_at	6.496186	6.496186	5.324418	6.996346
ENSMUSG00000021712_at	3.011803	3.011803	3.011803	3.011803
ENSMUSG00000021713_at	7.013708	7.102735	6.347671	6.991797
ENSMUSG00000021714_at	2.321928	2.321928	3.770325	2.321928
ENSMUSG00000021715_at	5.452551	5.718195	5.625854	5.495034
ENSMUSG00000021718_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021719_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021720_at	2.321928	2.321928	3.157991	2.321928
ENSMUSG00000021721_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021725_at	5.880921	5.701227	6.656317	6.266721
ENSMUSG00000021728_at	7.985426	8.190472	8.965837	7.458304
ENSMUSG00000021730_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021731_at	8.199828	8.184783	8.705044	8.524396
ENSMUSG00000021732_at	2.321928	2.321928	2.403507	2.321928
ENSMUSG00000021733_at	2.321928	2.321928	3.710748	2.321928
ENSMUSG00000021737_at	10.531715	10.370576	10.531988	10.809175
ENSMUSG00000021738_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021743_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021745_at	6.995862	5.846358	6.919779	7.100387
ENSMUSG00000021747_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021748_at	3.876763	3.876763	3.876763	3.876763
ENSMUSG00000021749_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021750_at	10.125032	10.776125	8.049739	9.847191
ENSMUSG00000021751_at	10.31402	10.489555	9.190749	10.273541
ENSMUSG00000021752_at	8.666097	8.666097	9.750061	8.70921
ENSMUSG00000021754_at	8.781641	8.974176	7.524714	8.757823
ENSMUSG00000021756_at	7.874666	7.385832	7.460627	7.904886
ENSMUSG00000021758_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021759_at	9.207576	9.141358	7.701209	9.145764
ENSMUSG00000021760_at	6.734593	6.32235	6.32235	5.962146
ENSMUSG00000021764_at	10.029781	9.865143	9.75731	9.900565
ENSMUSG00000021765_at	3.951595	2.321928	2.809171	2.321928
ENSMUSG00000021767_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021768_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021770_at	3.678391	3.678391	3.96674	4.006453
ENSMUSG00000021771_at	12.484748	12.327963	12.439082	12.354645
ENSMUSG00000021772_at	8.539955	8.442672	7.658679	8.674841
ENSMUSG00000021773_at	5.905433	5.671746	5.411491	5.648326
ENSMUSG00000021774_at	10.650655	10.523843	10.804762	10.947503
ENSMUSG00000021775_at	9.530908	9.119891	9.323749	8.561231
ENSMUSG00000021779_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021782_at	4.874691	4.532922	4.542641	4.520476
ENSMUSG00000021785_at	9.56493	9.324102	9.263087	9.728678
ENSMUSG00000021786_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021789_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021790_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021791_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021792_at	10.823199	10.550218	10.246341	10.739795
ENSMUSG00000021794_at	12.01875	11.743291	12.413022	11.702857
ENSMUSG00000021795_at	2.321928	2.321928	3.156008	2.321928
ENSMUSG00000021796_at	7.389376	7.281506	7.645508	7.290644
ENSMUSG00000021797_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021798_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021799_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021803_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021804_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021806_at	4.605951	4.149433	4.554642	4.527903
ENSMUSG00000021807_at	10.869745	11.195128	11.101944	10.885943
ENSMUSG00000021809_at	5.393724	5.674084	4.95308	5.594549
ENSMUSG00000021810_at	8.575851	8.833988	7.923569	8.440434
ENSMUSG00000021811_at	8.577419	8.356547	7.61554	7.772174
ENSMUSG00000021814_at	7.609217	7.609217	7.609217	7.609217
ENSMUSG00000021815_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021816_at	7.372799	7.220234	6.089425	6.844246
ENSMUSG00000021817_at	6.572314	6.37361	6.990345	6.250656
ENSMUSG00000021819_at	5.974496	5.886594	6.314058	5.468282
ENSMUSG00000021820_at	6.77599	6.826057	6.676508	6.918558
ENSMUSG00000021822_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021823_at	8.409264	8.341353	8.36012	8.3507
ENSMUSG00000021824_at	7.560403	7.241644	6.940866	8.120544
ENSMUSG00000021830_at	7.117	6.978991	6.963786	6.293186
ENSMUSG00000021831_at	6.858705	6.398096	6.35991	7.302559
ENSMUSG00000021832_at	8.489063	8.424042	8.331065	8.698462
ENSMUSG00000021835_at	8.674066	8.755378	7.583479	8.294135
ENSMUSG00000021838_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021843_at	8.751851	8.881331	9.285386	8.436008
ENSMUSG00000021846_at	6.145759	6.183507	6.146439	6.147118
ENSMUSG00000021848_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021850_at	10.791128	10.796466	9.586617	9.925054
ENSMUSG00000021852_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021868_at	8.857842	8.660756	7.799965	8.801959
ENSMUSG00000021870_at	5.344968	5.343442	5.344968	5.361652
ENSMUSG00000021871_at	10.86892	10.849427	10.824838	11.784615
ENSMUSG00000021872_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021874_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021876_at	11.312259	10.852226	10.450252	11.206672
ENSMUSG00000021877_at	10.4887	10.171825	10.336213	10.380677
ENSMUSG00000021880_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021884_at	11.188773	10.900732	11.124395	10.29469
ENSMUSG00000021886_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021890_at	4.398652	4.330679	4.529286	4.446823
ENSMUSG00000021891_at	4.104006	4.092378	4.092378	4.092378
ENSMUSG00000021892_at	7.102405	7.1146	7.983385	7.140407
ENSMUSG00000021893_at	8.13715	8.198967	8.313842	8.449234
ENSMUSG00000021895_at	7.504118	7.440205	7.440205	7.373141
ENSMUSG00000021898_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021900_at	9.234574	9.193814	9.068359	9.079645
ENSMUSG00000021901_at	7.940567	8.048077	8.102531	7.899842
ENSMUSG00000021902_at	2.641463	2.641463	2.641463	2.641463
ENSMUSG00000021903_at	2.321928	2.321928	4.843638	2.321928
ENSMUSG00000021904_at	8.218957	9.015075	7.824184	8.586727
ENSMUSG00000021905_at	5.158894	5.158441	5.291737	5.112013
ENSMUSG00000021906_at	7.634406	7.654752	6.873489	7.634406
ENSMUSG00000021907_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021909_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021910_at	8.142354	8.307811	9.526308	8.044844
ENSMUSG00000021911_at	7.391779	7.092516	6.998465	7.020986
ENSMUSG00000021916_at	8.103161	8.022779	7.227938	7.537346
ENSMUSG00000021917_at	11.43305	11.002981	11.478264	11.489862
ENSMUSG00000021918_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021922_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021928_at	7.119516	7.118986	6.445524	7.226566
ENSMUSG00000021929_at	6.30678	6.033475	6.715547	6.291281
ENSMUSG00000021930_at	7.800278	7.796895	7.981759	8.159157
ENSMUSG00000021932_at	4.947703	4.865126	4.865126	6.391631
ENSMUSG00000021936_at	2.321928	2.321928	3.046947	2.321928
ENSMUSG00000021938_at	6.939741	6.676484	7.31226	6.49057
ENSMUSG00000021939_at	12.002752	11.780892	11.908919	11.668002
ENSMUSG00000021943_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021944_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021945_at	8.43	8.517929	8.30455	8.549381
ENSMUSG00000021947_at	9.194498	9.195832	9.098121	9.314274
ENSMUSG00000021948_at	9.16397	8.981886	9.07124	9.040095
ENSMUSG00000021950_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021951_at	7.301368	7.345055	5.243526	7.562675
ENSMUSG00000021952_at	6.587739	7.262639	6.959486	7.048927
ENSMUSG00000021957_at	10.128245	10.100284	9.555984	9.597138
ENSMUSG00000021958_at	2.321928	2.321928	3.526762	2.321928
ENSMUSG00000021959_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021961_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021962_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021963_at	7.016009	7.010787	7.010787	7.010787
ENSMUSG00000021965_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021966_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021967_at	5.117572	5.112013	5.12313	5.689571
ENSMUSG00000021969_at	6.062533	6.062533	6.626755	5.924956
ENSMUSG00000021972_at	6.431672	6.41969	6.3222	6.400082
ENSMUSG00000021973_at	8.842611	8.930904	8.851239	9.10209
ENSMUSG00000021974_at	4.500485	5.219809	4.536243	4.937253
ENSMUSG00000021975_at	6.359181	6.329922	6.104739	6.280059
ENSMUSG00000021977_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021978_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021981_at	8.577099	8.238245	7.71556	8.815132
ENSMUSG00000021982_at	5.413396	5.413396	5.413396	5.413396
ENSMUSG00000021983_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021986_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021987_at	8.477639	8.396447	8.04384	8.516873
ENSMUSG00000021991_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021993_at	7.964186	7.545899	6.84165	8.025972
ENSMUSG00000021994_at	3.524079	3.544881	3.280921	3.524079
ENSMUSG00000021996_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021997_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000021998_at	6.131804	5.700526	4.434291	4.939702
ENSMUSG00000021999_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022000_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022002_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022003_at	9.587913	9.868016	9.277531	10.263769
ENSMUSG00000022008_at	4.818256	4.818256	4.818256	4.818256
ENSMUSG00000022009_at	6.675882	6.415848	7.700163	6.658177
ENSMUSG00000022010_at	12.179034	11.781138	12.030298	11.469719
ENSMUSG00000022012_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022013_at	10.566346	10.49201	9.618517	10.078289
ENSMUSG00000022014_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022015_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022018_at	5.760791	6.545048	6.979417	6.201319
ENSMUSG00000022019_at	7.77738	8.055211	7.840642	7.652338
ENSMUSG00000022020_at	4.220231	4.809986	4.872244	4.812921
ENSMUSG00000022021_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022023_at	6.865668	6.900569	7.763167	6.776877
ENSMUSG00000022024_at	9.927586	9.628833	9.539027	9.939857
ENSMUSG00000022025_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022031_at	7.523284	7.557487	7.840752	7.456442
ENSMUSG00000022032_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022033_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022034_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022037_at	11.001208	10.121851	11.947167	8.949694
ENSMUSG00000022039_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022040_at	10.379317	10.636393	10.449191	11.167158
ENSMUSG00000022041_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022043_at	5.204268	5.204268	5.204268	5.204268
ENSMUSG00000022044_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022048_at	8.739186	8.842566	8.973125	8.512984
ENSMUSG00000022051_at	9.185577	9.259235	9.52092	8.903125
ENSMUSG00000022052_at	5.677528	5.618231	5.620109	5.353382
ENSMUSG00000022053_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022054_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022055_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022056_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022061_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022064_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022066_at	9.338493	9.029056	8.434218	10.297433
ENSMUSG00000022070_at	2.321928	2.321928	2.394493	2.321928
ENSMUSG00000022074_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022075_at	2.904834	2.904834	2.904834	2.904834
ENSMUSG00000022076_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022085_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022089_at	8.032684	7.903403	8.30797	7.453872
ENSMUSG00000022090_at	6.058375	5.876561	5.961028	6.210754
ENSMUSG00000022091_at	2.870273	2.870273	2.870273	2.870273
ENSMUSG00000022092_at	2.862596	2.416874	2.65522	2.65522
ENSMUSG00000022094_at	6.548506	6.007543	6.477974	6.076196
ENSMUSG00000022095_at	7.242683	7.717475	7.262964	6.793117
ENSMUSG00000022096_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022097_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022098_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022099_at	10.362124	10.119563	8.029061	9.722874
ENSMUSG00000022101_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022102_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022103_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022105_at	9.171346	9.436468	9.167288	8.979672
ENSMUSG00000022106_at	7.578329	7.548606	6.624042	7.675836
ENSMUSG00000022108_at	13.369998	13.244166	13.326121	13.173524
ENSMUSG00000022109_at	7.137219	6.940129	8.066187	7.306023
ENSMUSG00000022110_at	11.406768	11.416548	11.421852	11.521012
ENSMUSG00000022114_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022116_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022119_at	2.98836	3.808729	4.078263	4.553995
ENSMUSG00000022120_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022122_at	6.378927	6.469375	7.238907	6.562144
ENSMUSG00000022124_at	7.261177	7.333236	8.369932	7.848186
ENSMUSG00000022125_at	7.801555	7.437755	7.567016	8.026446
ENSMUSG00000022126_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022129_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022130_at	7.319202	7.363131	7.652912	8.191717
ENSMUSG00000022131_at	7.478107	7.397578	7.427686	7.768711
ENSMUSG00000022139_at	10.18572	10.074966	10.614659	10.128682
ENSMUSG00000022141_at	6.418497	6.896519	7.076664	6.743701
ENSMUSG00000022142_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022144_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022146_at	5.036921	5.007183	6.779282	5.022052
ENSMUSG00000022148_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022149_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000022150_at	10.330888	9.800115	9.724068	10.430896
