GSM356334	GSM356337	GSM356335	GSM356336
Btg4	2.321928	2.321928	2.321928	2.321928
Btk	2.321928	2.321928	2.321928	2.321928
Btla	2.321928	2.321928	2.321928	2.321928
Btn1a1	2.321928	2.321928	2.321928	2.321928
Btnl10	2.321928	2.321928	2.321928	2.321928
Btnl2	2.321928	2.321928	2.321928	2.321928
Btnl9	2.321928	2.321928	2.321928	2.623226
Btrc	2.321928	2.321928	2.321928	2.321928
Bub1	2.321928	2.321928	2.321928	2.321928
Bub1b	2.321928	2.321928	2.321928	2.321928
Bud13	3.569896	3.569896	3.866257	3.626967
Bud23	6.511345	6.302935	6.42349	6.782799
Bud31	10.148109	10.386709	10.369428	10.151694
Bves	2.321928	2.321928	2.321928	2.321928
Bysl	3.856939	3.856939	3.856939	3.856939
Bzw1	9.396576	8.925639	9.709089	9.479335
Bzw2	2.321928	2.321928	2.659709	2.321928
C130050O18Rik	2.321928	2.321928	2.321928	2.321928
C130071C03Rik	2.321928	2.321928	2.321928	2.321928
C130073F10Rik	2.321928	2.321928	2.321928	2.321928
C1d	2.321928	2.321928	2.321928	2.321928
C1galt1	8.01382	7.553668	7.295487	8.913678
C1galt1c1	9.656025	9.675582	9.457583	10.032455
C1qa	7.786596	6.751948	10.38475	6.529506
C1qb	6.869041	6.146648	9.524652	3.969802
C1qbp	11.778639	11.679528	11.670851	11.751078
C1qc	3.550022	2.356025	7.714049	2.50982
C1ql1	2.321928	2.321928	3.423169	2.321928
C1ql2	2.321928	2.321928	2.321928	2.321928
C1ql3	2.321928	2.321928	2.321928	2.321928
C1qtnf1	2.321928	2.321928	2.321928	2.321928
C1qtnf12	8.543384	8.42607	7.910141	9.17973
C1qtnf2	2.928663	2.833087	2.928663	3.024239
C1qtnf3	8.298807	7.729782	8.024264	10.377725
C1qtnf4	2.321928	2.321928	2.321928	2.321928
C1qtnf7	2.321928	2.321928	2.321928	2.321928
C1qtnf9	2.321928	2.321928	2.321928	2.321928
C1ra	6.76075	6.370359	7.723321	5.472869
C1s1	4.952469	3.021768	6.543501	3.961012
C2	10.856838	10.360193	9.810096	10.9087
C2cd2	3.149954	3.149954	3.149954	3.149954
C2cd2l	8.921354	8.079479	7.338145	8.695814
C2cd3	2.321928	2.321928	2.321928	2.321928
C2cd4c	2.321928	2.321928	2.321928	2.321928
C2cd5	2.820908	2.855685	2.820908	2.820908
C2cd6	2.321928	2.321928	2.321928	2.321928
C3	10.508216	7.950159	11.9402	5.954191
C330018D20Rik	7.196536	6.984306	5.077832	7.526366
C3ar1	2.321928	2.321928	2.321928	2.321928
C4bp	2.321928	2.321928	2.321928	2.321928
C5ar1	2.321928	2.321928	2.321928	2.321928
C6	2.321928	2.321928	2.321928	2.321928
C77080	7.481087	7.684525	8.672315	7.472025
C87436	5.213188	4.67573	3.152821	4.67573
C8a	7.451688	8.24217	5.932087	7.710195
C8b	2.321928	2.321928	2.321928	2.321928
C8g	5.369381	5.260942	4.915304	5.970379
C9	2.321928	2.321928	2.321928	2.321928
Caap1	7.177763	7.005503	3.825563	6.92779
Cab39	6.026907	5.996783	6.953481	6.328841
Cab39l	8.577099	8.238245	7.71556	8.815132
Cabcoco1	6.994948	7.020917	4.17032	6.495787
Cabin1	2.321928	2.321928	2.321928	2.321928
Cables1	2.321928	2.321928	2.321928	2.321928
Cables2	6.017731	5.47087	4.124572	4.957828
Cabp1	2.321928	2.321928	2.321928	2.321928
Cabp2	2.321928	2.321928	2.321928	2.321928
Cabp4	2.321928	2.321928	2.321928	2.321928
Cabp5	2.321928	2.321928	2.321928	2.321928
Cabp7	2.321928	2.321928	2.321928	2.321928
Cabs1	2.321928	2.321928	2.321928	2.321928
Cabyr	2.321928	2.321928	2.321928	2.321928
Cacfd1	7.710763	7.666426	6.6099	6.62226
Cachd1	6.468082	6.468082	7.138919	6.468082
Cacna1a	2.321928	2.321928	2.321928	2.321928
Cacna1b	2.321928	2.321928	2.321928	2.321928
Cacna1c	2.321928	2.321928	2.321928	2.321928
Cacna1d	2.321928	2.458757	2.458757	2.458757
Cacna1e	2.321928	2.321928	2.321928	2.321928
Cacna1f	2.321928	2.321928	2.321928	2.321928
Cacna1g	2.321928	2.321928	2.321928	2.321928
Cacna1h	2.321928	2.321928	2.321928	2.321928
Cacna1s	2.321928	2.321928	2.321928	2.321928
Cacna2d1	2.321928	2.321928	2.321928	2.321928
Cacna2d2	2.321928	2.321928	2.321928	2.321928
Cacna2d3	2.321928	2.321928	2.321928	2.321928
Cacna2d4	2.321928	2.321928	2.321928	2.321928
Cacnb1	2.321928	2.321928	2.321928	2.321928
Cacnb2	2.321928	2.321928	2.321928	2.321928
Cacnb3	2.321928	2.321928	2.321928	2.321928
Cacnb4	2.978669	2.978669	2.978669	2.978669
Cacng1	2.321928	2.321928	2.321928	2.321928
Cacng2	2.321928	2.321928	2.321928	2.321928
Cacng3	2.321928	2.321928	2.321928	2.321928
Cacng5	2.321928	2.321928	2.321928	2.321928
Cactin	7.481793	7.396829	7.058199	7.389485
Cacul1	6.262363	6.065703	6.262363	6.872716
Cacybp	8.767003	8.54271	8.406447	8.572734
Cad	2.321928	2.321928	2.321928	2.321928
Cadm1	2.321928	2.321928	2.321928	2.321928
Cadm4	7.667246	7.501211	6.695821	6.696714
Cadps	2.321928	2.321928	2.321928	2.321928
Cadps2	8.024631	8.231183	8.253792	6.858677
Cage1	2.321928	2.321928	2.321928	2.321928
Calb1	9.168218	9.512243	8.916313	8.661883
Calb2	2.321928	2.321928	2.321928	2.321928
Calca	2.321928	2.321928	2.321928	2.321928
Calcb	2.321928	2.321928	2.321928	2.321928
Calcoco1	7.714637	7.843264	8.315618	7.373203
Calcrl	2.801521	2.801521	2.801521	2.801521
Cald1	7.395608	7.616983	7.891235	8.018211
Calhm2	2.321928	2.321928	2.321928	2.321928
Calhm4	2.321928	2.321928	2.321928	2.321928
Calhm5	2.321928	2.321928	2.321928	2.321928
Calhm6	2.321928	2.321928	2.321928	2.321928
Calm1	10.338286	9.950269	9.264344	9.766594
Calm3	9.242709	9.301662	8.54063	9.312198
Calm4	2.321928	2.321928	2.321928	2.321928
Calml4	12.380508	11.970349	11.670149	12.457256
Caln1	2.321928	2.321928	2.321928	2.321928
Calr	11.371903	11.558459	10.934654	11.692195
Calr3	2.321928	2.321928	2.321928	2.321928
Calu	9.591887	9.511358	9.406774	8.950352
Caly	4.281249	4.281249	4.281249	4.281249
Camk1	5.611834	5.151677	4.749696	5.151677
Camk1d	2.321928	2.321928	2.321928	2.321928
Camk1g	2.321928	2.321928	2.321928	2.321928
Camk2a	2.321928	2.321928	2.321928	2.321928
Camk2b	2.321928	2.321928	2.321928	2.321928
Camk2d	5.006051	5.006051	6.346475	5.002123
Camk2g	6.77599	6.826057	6.676508	6.918558
Camk2n1	11.419168	11.938831	11.357669	11.429852
Camk2n2	2.321928	2.321928	2.321928	2.321928
Camk4	2.321928	2.321928	2.321928	2.321928
Camkk1	2.321928	2.321928	2.321928	2.321928
Camkk2	3.092502	3.092502	3.092502	3.092502
Camkmt	3.104511	3.104511	2.321928	3.912042
Camkv	2.321928	2.321928	2.321928	2.321928
Caml	8.611067	8.649136	9.084283	8.72533
Camp	2.321928	2.321928	2.321928	2.321928
Camsap1	2.321928	2.321928	2.321928	2.321928
Camsap2	6.592134	6.592134	6.523039	6.730322
Camsap3	7.574031	7.075112	7.366943	7.339769
Camta1	2.321928	2.321928	2.321928	2.321928
Camta2	7.07059	7.187676	7.312228	7.187676
Cand1	8.10463	7.831878	7.957072	7.99963
Cand2	2.321928	2.321928	2.321928	2.321928
Cant1	3.837693	3.837693	3.837693	3.837693
Canx	10.647104	10.557451	9.703198	9.688734
Cap1	9.752777	9.28898	8.959197	9.590275
Cap2	2.321928	2.321928	2.321928	2.321928
Capg	8.424315	8.626252	8.962939	6.614894
Capn1	2.321928	2.321928	2.321928	2.321928
Capn10	2.321928	2.321928	2.321928	2.321928
Capn12	2.321928	2.321928	2.321928	2.321928
Capn13	2.321928	2.321928	2.321928	2.321928
Capn15	4.924857	4.924857	4.924857	4.924857
Capn5	2.321928	2.321928	2.325129	2.321928
Capn6	2.321928	2.321928	2.321928	2.321928
Capn7	8.13715	8.198967	8.313842	8.449234
Capn8	2.321928	2.321928	2.321928	2.321928
Capn9	2.321928	2.321928	2.321928	2.321928
Capns1	10.674533	10.645473	10.723351	10.653531
Caprin1	7.87716	6.500056	5.859554	8.144571
Caprin2	4.468815	4.376541	3.402666	4.376541
Caps2	2.321928	2.321928	2.321928	2.321928
Capsl	2.321928	2.321928	2.321928	2.321928
Capza2	10.483954	10.273979	10.439407	10.342943
Capza3	2.321928	2.321928	2.321928	2.321928
Capzb	7.125275	7.125275	7.317233	7.125275
Car1	2.321928	2.321928	2.321928	2.321928
Car10	2.321928	2.321928	2.321928	2.321928
Car11	2.680532	2.680532	2.680532	2.680532
Car12	10.485037	10.33226	9.325811	10.545974
Car13	2.321928	2.321928	2.321928	2.321928
Car14	9.93106	9.838007	10.068764	10.127138
Car2	12.555292	11.996879	12.094715	12.078782
Car3	10.722849	11.52272	6.653268	10.482054
Car4	9.815367	9.813866	8.527404	10.377094
Car5a	2.321928	4.646776	2.321928	2.321928
Car5b	6.122908	5.578479	5.111845	6.441099
Car6	2.321928	2.321928	2.321928	2.321928
Car7	2.321928	2.321928	2.321928	2.321928
Car8	2.321928	2.321928	2.321928	2.321928
Car9	2.321928	2.321928	2.767871	2.84782
Card10	9.653834	9.611328	9.41555	9.547696
Card11	2.321928	2.321928	2.321928	2.321928
Card14	2.321928	2.321928	2.321928	2.321928
Card19	6.521732	6.521732	6.823223	5.795402
Card6	4.833308	4.833308	4.833308	4.833308
Carf	2.321928	2.321928	2.321928	2.321928
Carhsp1	7.339592	7.335326	7.427524	7.341696
Carm1	7.62339	7.611514	7.488839	7.478171
Carmil1	8.028117	7.329132	8.291681	7.396647
Carmil2	2.603306	2.801944	2.801944	2.801944
Carmil3	2.321928	2.321928	2.321928	2.321928
Cars	4.366578	4.366578	4.184037	4.611276
Cars2	2.696338	2.696338	2.696338	2.696338
Cartpt	2.321928	2.321928	2.321928	2.321928
Casd1	7.771088	7.839596	6.834874	7.68729
Cask	5.046045	5.046045	5.593832	5.046045
Caskin1	2.321928	2.321928	2.321928	2.321928
Caskin2	5.338993	5.41379	5.261527	5.338993
Casp1	2.321928	2.321928	2.321928	2.321928
Casp12	2.321928	2.321928	3.853364	2.321928
Casp14	2.321928	2.321928	2.321928	2.321928
Casp2	7.21502	7.263364	8.368806	7.131335
Casp3	2.615733	2.615733	2.615733	2.749234
Casp4	2.321928	2.321928	2.321928	2.321928
Casp6	7.452425	7.823398	7.181295	7.760391
Casp8	7.81105	7.740816	6.615187	8.093976
Casp8ap2	7.718707	7.945889	7.875038	7.188391
Casp9	3.353402	3.353402	3.353402	3.353402
Casq1	2.321928	2.321928	2.321928	2.321928
Casq2	2.321928	2.321928	2.321928	2.321928
Casr	3.579082	3.696435	3.579082	3.512069
Cast	3.497073	3.497073	3.74623	3.497073
Castor1	6.975106	6.950383	7.321507	6.975106
Castor2	2.321928	2.321928	2.321928	2.321928
Casz1	2.321928	2.321928	2.321928	2.321928
Cat	12.522391	12.390431	11.765599	12.553249
Catsper1	2.321928	2.321928	2.321928	2.321928
Catsper2	2.321928	2.321928	2.321928	2.321928
Catsper3	2.321928	2.321928	2.321928	2.321928
Catsperd	2.321928	2.321928	2.321928	2.321928
Catsperg1	2.321928	2.321928	2.321928	2.321928
Catsperg2	2.321928	2.321928	2.321928	2.321928
Catsperz	2.321928	2.321928	2.321928	2.321928
Cav1	9.610372	9.577553	9.056154	9.1553
Cav2	10.732842	10.656596	10.51814	10.220234
Cav3	2.321928	2.321928	2.321928	2.321928
Cavin1	2.321928	2.321928	2.321928	2.321928
Cavin2	7.908348	8.501647	6.333116	7.977549
Cavin3	3.731163	3.562148	2.973922	3.562148
Cavin4	2.321928	2.321928	2.321928	2.321928
Cbarp	2.321928	2.321928	2.321928	2.321928
Cbfa2t2	3.669692	3.673259	4.173193	3.676826
Cbfa2t3	5.052855	5.052855	5.052855	5.052855
Cbfb	8.71557	8.526052	9.442253	8.789129
Cbl	2.321928	2.321928	2.343093	4.683877
Cblb	3.212222	3.212222	4.668261	3.204626
Cblc	4.750668	4.656066	5.699457	6.321725
Cblif	2.321928	2.321928	2.321928	2.321928
Cbll1	5.139259	5.139259	5.607101	4.907132
Cbln1	2.321928	2.321928	2.321928	2.321928
Cbln2	2.321928	2.321928	2.321928	2.321928
Cbln3	2.321928	2.321928	2.321928	2.321928
Cbln4	2.321928	2.321928	2.321928	2.321928
Cbr1	9.997388	10.550447	8.415826	8.04444
Cbr2	3.638691	4.929475	3.638691	3.638691
Cbr3	2.321928	2.321928	4.396597	2.321928
Cbr4	8.878582	9.052681	8.563573	9.202084
Cbs	6.60097	7.18781	7.614389	8.175431
Cbwd1	2.321928	2.321928	2.321928	2.321928
Cbx1	2.321928	2.321928	2.321928	2.321928
Cbx2	2.321928	2.321928	2.580497	2.321928
Cbx4	8.970976	9.008155	8.944186	8.095739
Cbx5	2.88347	2.88347	2.88347	2.912867
Cbx7	2.321928	2.321928	2.342503	2.321928
Cbx8	2.321928	2.321928	2.321928	2.321928
Cby1	6.512592	6.512592	5.869791	6.512592
Cby2	2.321928	2.321928	2.321928	2.321928
Cby3	2.321928	2.321928	2.321928	2.321928
Cc2d1a	4.511037	4.861288	4.661221	4.529176
Cc2d1b	4.108154	4.418956	4.115868	3.893609
Cc2d2a	5.286194	5.390701	5.286194	5.286194
Ccar1	9.156016	9.138877	9.301312	9.066045
Ccar2	5.843969	5.492532	5.492532	4.899082
Ccbe1	2.321928	2.321928	2.321928	2.321928
Ccdc102a	2.321928	2.321928	2.321928	2.321928
Ccdc103	2.321928	2.321928	2.321928	2.321928
Ccdc106	2.321928	2.321928	2.321928	2.321928
Ccdc107	11.125752	11.045639	9.926804	11.021933
Ccdc110	2.321928	2.321928	2.321928	2.321928
Ccdc113	2.321928	2.321928	2.321928	2.321928
Ccdc115	6.872333	6.859785	6.792679	6.679868
Ccdc116	2.321928	2.321928	2.321928	2.321928
Ccdc117	5.851591	5.708883	6.690994	5.788163
Ccdc12	4.429002	4.467166	4.429002	4.429002
Ccdc120	2.321928	2.321928	4.778792	2.321928
Ccdc122	2.321928	2.321928	2.354136	2.649407
Ccdc124	7.22623	6.90126	6.96911	7.162657
Ccdc125	2.321928	2.321928	2.321928	2.321928
Ccdc126	5.036128	5.036128	4.504992	5.036128
Ccdc127	5.415386	5.415386	5.36436	5.468253
Ccdc130	2.321928	2.321928	2.321928	2.321928
Ccdc134	2.321928	2.321928	2.321928	2.321928
Ccdc136	2.321928	2.321928	2.321928	2.321928
Ccdc137	5.46211	5.46211	5.46211	5.46211
Ccdc14	2.321928	2.321928	2.321928	2.321928
Ccdc141	2.321928	2.321928	2.321928	2.321928
Ccdc146	2.321928	2.321928	2.321928	2.321928
Ccdc150	2.321928	2.321928	2.321928	2.321928
Ccdc153	2.321928	2.321928	2.321928	2.321928
Ccdc159	2.321928	2.321928	2.321928	2.321928
Ccdc160	3.257631	4.143855	2.321928	3.257631
Ccdc163	2.321928	2.321928	2.321928	2.321928
Ccdc169	2.321928	2.321928	2.321928	2.321928
Ccdc17	2.321928	2.321928	2.321928	2.321928
Ccdc171	2.321928	2.321928	2.321928	2.321928
Ccdc172	2.321928	2.321928	2.321928	2.321928
Ccdc173	2.321928	2.321928	2.321928	2.321928
Ccdc174	4.157238	4.417801	5.551236	4.157238
Ccdc177	2.321928	2.321928	2.321928	2.321928
Ccdc18	2.321928	2.321928	2.321928	2.321928
Ccdc181	4.827795	5.275127	4.964152	4.964152
Ccdc182	2.321928	2.321928	2.321928	2.321928
Ccdc183	2.321928	2.321928	2.321928	2.321928
Ccdc184	2.321928	2.321928	2.321928	2.321928
Ccdc185	2.321928	2.358367	2.600204	2.563765
Ccdc187	2.321928	2.321928	2.321928	2.321928
Ccdc189	2.321928	2.321928	2.321928	2.321928
Ccdc192	2.321928	2.321928	2.321928	2.321928
ccdc198	10.791128	10.796466	9.586617	9.925054
Ccdc22	7.183086	7.434534	7.011077	7.300623
Ccdc28a	5.646335	5.733635	5.733635	5.955331
Ccdc28b	5.768671	5.877609	5.708884	5.750296
Ccdc3	3.745964	3.745964	3.745964	3.745964
Ccdc30	2.321928	2.321928	2.321928	2.321928
Ccdc32	7.436161	7.531881	7.573631	7.534359
Ccdc33	2.321928	2.321928	2.321928	2.321928
Ccdc38	2.321928	2.321928	2.321928	2.321928
Ccdc39	2.321928	2.321928	2.321928	2.321928
Ccdc40	2.321928	2.321928	2.321928	2.321928
Ccdc43	4.623782	4.623782	4.623782	4.527262
Ccdc50	3.078727	2.68137	3.462285	3.620247
Ccdc51	2.321928	2.321928	2.321928	2.640478
Ccdc54	2.321928	2.321928	2.321928	2.321928
Ccdc57	2.321928	2.321928	2.321928	2.321928
Ccdc58	8.14157	7.807524	7.949361	8.610874
Ccdc59	2.321928	2.321928	3.236735	2.321928
Ccdc61	4.871812	4.149759	2.94713	4.149759
Ccdc63	2.321928	2.321928	2.321928	2.321928
Ccdc65	2.321928	2.321928	2.321928	2.321928
Ccdc66	5.163259	5.163259	4.726521	5.163259
Ccdc68	6.948897	6.592699	6.291804	6.906795
Ccdc69	2.321928	2.321928	2.321928	2.321928
Ccdc70	2.321928	2.321928	2.321928	2.321928
Ccdc71	6.033619	6.033619	6.033619	6.033619
Ccdc73	2.321928	2.321928	2.321928	2.321928
Ccdc74a	2.321928	2.321928	2.321928	2.321928
Ccdc77	2.321928	2.321928	2.321928	2.321928
Ccdc7a	2.321928	2.321928	2.321928	2.321928
Ccdc7b	2.321928	2.321928	2.321928	2.321928
Ccdc80	6.464609	6.464609	6.911613	6.464609
Ccdc81	2.321928	2.321928	2.321928	2.321928
Ccdc83	2.321928	2.321928	2.321928	2.321928
Ccdc84	2.527783	2.527783	2.527783	2.527783
Ccdc85a	2.321928	2.321928	2.321928	2.321928
Ccdc86	2.321928	2.321928	2.321928	2.321928
Ccdc87	5.518488	5.612617	5.518488	5.396489
Ccdc88a	3.764373	4.443164	3.754505	3.764373
Ccdc88b	2.321928	2.321928	2.321928	2.321928
Ccdc88c	2.321928	2.321928	2.321928	2.321928
Ccdc89	2.321928	2.321928	2.321928	2.321928
Ccdc9	2.321928	2.321928	2.321928	2.321928
Ccdc90b	9.433122	9.467666	8.617132	9.620886
Ccdc91	4.269035	4.267257	4.269035	5.278913
Ccdc92	5.127778	5.127778	5.510194	5.127778
Ccdc92b	2.321928	2.321928	2.321928	2.618646
Ccdc93	2.321928	2.321928	2.321928	2.321928
Ccdc96	2.321928	2.321928	2.321928	2.321928
Ccdc97	3.062555	3.062555	3.062555	3.062555
Ccer1	2.321928	2.321928	2.321928	2.321928
Cchcr1	2.963732	2.995953	3.013475	2.919483
Ccin	2.321928	2.321928	2.321928	2.321928
Cck	4.212889	4.212889	4.11878	4.212889
Cckar	5.822907	6.67985	4.105975	8.012064
Cckbr	2.321928	2.321928	2.321928	2.321928
Ccl1	2.321928	2.321928	2.321928	2.321928
Ccl11	2.321928	2.321928	2.321928	2.321928
Ccl12	2.321928	2.321928	2.321928	2.321928
Ccl17	2.321928	2.321928	2.321928	2.321928
Ccl2	2.321928	2.321928	2.321928	2.321928
Ccl20	2.321928	2.321928	2.321928	2.321928
Ccl22	2.321928	2.321928	2.321928	2.321928
Ccl24	2.321928	2.321928	2.321928	2.321928
Ccl3	2.321928	2.321928	2.321928	2.321928
Ccl4	2.321928	2.321928	2.321928	2.321928
Ccl5	2.321928	2.321928	2.321928	2.321928
Ccl6	4.567085	4.567085	6.991872	4.327089
Ccl7	2.321928	2.321928	2.321928	2.321928
Ccl8	2.321928	2.321928	8.131572	2.321928
Ccl9	2.321928	2.321928	5.333102	2.321928
Ccm2	6.972412	7.097984	6.622987	6.972412
Ccm2l	2.321928	2.412975	3.036805	2.945759
Ccn1	7.806389	5.820265	6.477064	5.370774
Ccn2	11.007413	10.351848	11.398432	10.243403
Ccn3	2.321928	2.321928	2.321928	2.321928
Ccn4	2.321928	2.321928	2.321928	2.321928
Ccn5	2.321928	2.321928	2.321928	2.321928
Ccna1	2.321928	2.321928	2.321928	2.321928
Ccna2	2.546013	2.546013	2.546013	2.546013
Ccnb2	4.199049	2.321928	2.321928	2.321928
Ccnb3	2.321928	2.321928	2.321928	2.321928
Ccnc	2.321928	2.321928	2.321928	2.321928
Ccnd1	10.468576	10.372673	8.714774	10.877904
Ccnd2	2.321928	2.321928	2.321928	2.321928
Ccnd3	9.532472	8.851223	7.354985	8.538777
Ccndbp1	8.239967	8.19935	8.176178	8.52556
Ccne1	2.321928	2.321928	2.321928	2.321928
Ccne2	2.321928	2.321928	2.321928	2.321928
Ccng1	8.692353	8.52852	8.659506	9.128958
Ccng2	6.184444	6.180519	7.140983	6.687332
Ccnh	8.967629	9.107922	8.547304	8.986377
Ccni	11.309606	11.128204	10.900475	10.871676
Ccnj	2.321928	2.321928	2.321928	2.321928
Ccnl1	8.25297	8.515117	10.415296	8.119729
Ccnl2	8.850321	8.585445	9.067294	8.529555
Ccno	2.321928	2.321928	2.321928	2.321928
Ccnt1	6.324343	6.515054	6.324343	5.7823
Ccny	5.258917	5.258917	5.258917	5.363847
Ccp110	5.931111	5.658886	4.422618	4.606681
Ccpg1	9.340758	9.767368	9.644984	9.199126
Ccr1	2.321928	2.321928	2.321928	2.321928
Ccr10	2.321928	2.321928	2.321928	2.321928
Ccr1l1	2.321928	2.321928	2.321928	2.321928
Ccr2	2.321928	2.321928	2.321928	2.321928
Ccr3	2.321928	2.321928	2.321928	2.321928
Ccr4	2.321928	2.321928	2.321928	2.321928
Ccr6	2.321928	2.321928	2.321928	2.321928
Ccr7	2.321928	2.321928	2.321928	2.321928
Ccr8	2.321928	2.321928	2.321928	2.321928
Ccr9	2.321928	2.321928	2.321928	2.321928
Ccrl2	2.641687	3.057679	3.057679	3.232259
Ccs	9.985517	9.995309	9.644434	10.031822
Ccsap	2.321928	2.321928	2.321928	2.321928
Ccser2	8.09339	8.09339	7.668037	9.015173
Cct2	10.522671	10.349399	11.053879	10.720537
Cct3	9.928894	9.946884	10.17904	10.283252
Cct4	11.019658	11.141613	11.118462	11.048743
Cct5	10.798582	10.811926	10.776602	10.701574
Cct6b	2.321928	2.321928	2.321928	2.321928
Cct7	9.858441	9.85185	9.862968	9.872748
Cct8	9.608251	9.612492	9.641987	9.454386
Cct8l1	2.321928	2.321928	2.321928	2.321928
Ccz1	9.418656	9.47587	10.201847	9.850047
Cd109	2.321928	2.321928	2.321928	2.321928
Cd14	7.510227	5.914028	9.635003	5.915745
Cd151	10.060304	10.008068	9.903411	9.907374
Cd160	2.321928	2.321928	2.321928	2.321928
Cd163	2.321928	2.321928	2.321928	2.321928
Cd164	12.399577	12.377524	12.411927	12.386417
Cd164l2	2.321928	2.321928	2.321928	2.321928
Cd177	2.321928	2.321928	2.321928	2.321928
Cd180	2.321928	2.321928	2.321928	2.321928
Cd19	2.321928	2.321928	2.321928	2.321928
Cd1d1	4.196906	4.853666	4.196906	4.196906
Cd2	2.321928	2.321928	2.321928	2.321928
Cd200r1	2.321928	2.321928	2.321928	2.321928
Cd207	2.321928	2.321928	2.321928	2.321928
Cd209a	2.321928	2.321928	2.321928	2.321928
Cd209b	2.321928	2.321928	2.321928	2.321928
Cd209c	2.321928	2.321928	2.321928	2.321928
Cd209d	2.321928	2.321928	2.321928	2.321928
Cd209e	2.321928	2.321928	2.321928	2.321928
Cd209f	2.321928	2.321928	2.321928	2.321928
Cd22	2.321928	2.321928	2.321928	2.321928
Cd226	2.321928	2.321928	2.321928	2.321928
Cd244a	2.321928	2.321928	2.704837	2.321928
Cd247	2.321928	2.321928	2.321928	2.321928
Cd248	2.321928	2.321928	2.321928	2.321928
Cd24a	10.836081	11.18795	11.171363	10.088213
Cd27	2.321928	2.321928	2.321928	2.321928
Cd274	2.321928	2.321928	2.321928	2.321928
Cd276	2.321928	2.321928	2.321928	2.321928
Cd28	2.321928	2.321928	2.321928	2.321928
Cd2bp2	6.800948	6.806347	6.800948	6.795036
Cd300a	2.321928	2.321928	2.321928	2.321928
Cd300c2	2.321928	2.321928	3.461407	2.321928
Cd300lb	2.321928	2.321928	2.321928	2.321928
Cd300ld	2.321928	2.321928	2.321928	2.321928
Cd300lf	2.321928	2.321928	2.792189	2.321928
Cd300lg	2.39627	2.850119	2.39627	2.39627
Cd302	9.253054	8.494951	9.229772	9.131518
Cd320	2.321928	2.321928	2.321928	2.321928
Cd33	2.321928	2.321928	2.321928	2.321928
Cd34	7.336885	7.469462	7.045244	7.336885
Cd36	9.425669	9.895794	9.749937	11.077605
Cd37	2.321928	2.321928	2.321928	2.321928
Cd38	2.321928	2.585993	2.321928	2.321928
Cd3d	2.321928	2.321928	2.321928	2.321928
Cd3e	2.321928	2.321928	2.321928	2.321928
Cd3g	2.321928	2.321928	2.321928	2.321928
Cd4	2.321928	2.321928	2.321928	2.321928
Cd40	2.321928	2.321928	2.321928	2.321928
Cd40lg	2.321928	2.321928	2.321928	2.321928
Cd44	5.720892	2.382495	6.988237	2.382495
Cd46	2.321928	2.321928	2.321928	2.321928
Cd47	8.751286	8.751286	9.921843	8.751286
Cd48	2.321928	2.321928	2.321928	2.321928
Cd5	2.321928	2.321928	2.321928	2.321928
Cd52	4.095122	3.556771	4.05802	3.887301
Cd53	4.99629	3.262174	6.870914	4.038659
Cd55	2.321928	2.321928	2.321928	3.284752
Cd55b	2.321928	2.321928	2.321928	2.321928
Cd59a	9.188681	9.135229	9.135492	8.516223
Cd5l	2.321928	2.321928	2.321928	2.321928
Cd6	2.321928	2.321928	2.321928	2.321928
Cd68	4.257053	3.002101	6.723186	2.778437
Cd69	2.321928	2.321928	2.321928	2.321928
Cd7	2.321928	2.321928	2.321928	2.321928
Cd70	2.321928	2.321928	2.321928	2.321928
Cd72	2.321928	2.321928	2.321928	2.321928
Cd74	10.285858	9.190538	11.75939	9.159439
Cd79b	2.321928	2.321928	2.321928	2.321928
Cd80	2.321928	2.321928	2.321928	2.321928
Cd81	11.922273	11.874991	11.620842	11.701502
Cd82	11.257755	11.32388	10.962925	11.000933
Cd83	2.321928	2.321928	3.933075	2.321928
Cd86	2.321928	2.321928	2.321928	2.321928
Cd8a	2.321928	2.321928	2.321928	2.321928
Cd8b1	2.321928	2.321928	2.321928	2.321928
Cd9	9.821787	9.600123	10.507874	9.347765
Cd93	3.632493	3.632493	3.632493	3.619239
Cd96	2.321928	2.321928	2.321928	2.321928
Cd99l2	2.321966	2.321966	2.321966	2.321966
Cda	10.962436	10.810027	10.556206	11.146285
Cdadc1	5.413396	5.413396	5.413396	5.413396
Cdan1	3.520682	3.520682	3.566857	3.520682
Cdc123	9.474752	9.493015	9.259275	9.730024
